pdb_id	x	y	cluster	pdb	chain	arch_name	x_name
2Y4G_A	13.768768	-25.201002	1	2y4g	A	a+b two layers	Alpha-beta plaits
2Y4G_A	13.768768	-25.201002	1	2y4g	A	a+b complex topology	FAD-binding domain-like
2Y4G_B	13.759507	-25.197979	1	2y4g	B	a+b two layers	Alpha-beta plaits
2Y4G_B	13.759507	-25.197979	1	2y4g	B	a+b complex topology	FAD-binding domain-like
2YUN_A	-60.666218	2.2790961	3	2yun	A	beta barrels	SH3
2ZPT_X	12.4093895	-12.027686	2	2zpt	X	a/b three-layered sandwiches	P-loop domains-like
3ABV_A	13.180874	-48.95131	5	3abv	A	a+b complex topology	NO_X_NAME
3ABV_A	13.180874	-48.95131	5	3abv	A	a/b three-layered sandwiches	Rossmann-like
3ABV_A	13.180874	-48.95131	5	3abv	A	alpha bundles	Spectrin repeat-like
3ABV_B	45.530106	-3.6886532	6	3abv	B	a+b two layers	beta-Grasp
3ABV_B	45.530106	-3.6886532	6	3abv	B	alpha arrays	alpha-helical ferredoxin-like
3ABV_C	-14.789854	28.667204	8	3abv	C	alpha bundles	NO_X_NAME
3ABV_D	-48.37583	-3.0185823	8	3abv	D	alpha bundles	NO_X_NAME
3AE1_A	12.913141	-48.06772	5	3ae1	A	a+b complex topology	NO_X_NAME
3AE1_A	12.913141	-48.06772	5	3ae1	A	a/b three-layered sandwiches	Rossmann-like
3AE1_A	12.913141	-48.06772	5	3ae1	A	alpha bundles	Spectrin repeat-like
3AE1_B	46.445877	-3.1164584	6	3ae1	B	a+b two layers	beta-Grasp
3AE1_B	46.445877	-3.1164584	6	3ae1	B	alpha arrays	alpha-helical ferredoxin-like
3AE1_C	-16.649456	27.69226	8	3ae1	C	alpha bundles	NO_X_NAME
3AE1_D	-47.588295	-2.8730788	8	3ae1	D	alpha bundles	NO_X_NAME
3AE2_A	12.555787	-49.14188	5	3ae2	A	a+b complex topology	NO_X_NAME
3AE2_A	12.555787	-49.14188	5	3ae2	A	a/b three-layered sandwiches	Rossmann-like
3AE2_A	12.555787	-49.14188	5	3ae2	A	alpha bundles	Spectrin repeat-like
3AE2_B	45.533382	-2.4498582	6	3ae2	B	a+b two layers	beta-Grasp
3AE2_B	45.533382	-2.4498582	6	3ae2	B	alpha arrays	alpha-helical ferredoxin-like
3AE2_C	-15.366802	27.719002	8	3ae2	C	alpha bundles	NO_X_NAME
3AE2_D	-47.642548	-2.8696241	8	3ae2	D	alpha bundles	NO_X_NAME
3AE3_A	13.495575	-49.794033	5	3ae3	A	a+b complex topology	NO_X_NAME
3AE3_A	13.495575	-49.794033	5	3ae3	A	a/b three-layered sandwiches	Rossmann-like
3AE3_A	13.495575	-49.794033	5	3ae3	A	alpha bundles	Spectrin repeat-like
3AE3_B	46.363377	-3.061396	6	3ae3	B	a+b two layers	beta-Grasp
3AE3_B	46.363377	-3.061396	6	3ae3	B	alpha arrays	alpha-helical ferredoxin-like
3AE3_C	-15.965506	27.184883	8	3ae3	C	alpha bundles	NO_X_NAME
3AE3_D	-44.988583	-2.970441	8	3ae3	D	alpha bundles	NO_X_NAME
3AE4_A	12.453749	-47.789986	5	3ae4	A	a+b complex topology	NO_X_NAME
3AE4_A	12.453749	-47.789986	5	3ae4	A	a/b three-layered sandwiches	Rossmann-like
3AE4_A	12.453749	-47.789986	5	3ae4	A	alpha bundles	Spectrin repeat-like
3AE4_B	44.893166	-2.229838	6	3ae4	B	a+b two layers	beta-Grasp
3AE4_B	44.893166	-2.229838	6	3ae4	B	alpha arrays	alpha-helical ferredoxin-like
3AE4_C	-14.349799	28.5387	8	3ae4	C	alpha bundles	NO_X_NAME
3AE4_D	-46.490387	-2.5456216	8	3ae4	D	alpha bundles	NO_X_NAME
3AE5_A	14.784121	-47.729195	5	3ae5	A	a+b complex topology	NO_X_NAME
3AE5_A	14.784121	-47.729195	5	3ae5	A	a/b three-layered sandwiches	Rossmann-like
3AE5_A	14.784121	-47.729195	5	3ae5	A	alpha bundles	Spectrin repeat-like
3AE5_B	48.3659	-3.392168	6	3ae5	B	a+b two layers	beta-Grasp
3AE5_B	48.3659	-3.392168	6	3ae5	B	alpha arrays	alpha-helical ferredoxin-like
3AE5_C	-15.4281435	28.220978	8	3ae5	C	alpha bundles	NO_X_NAME
3AE5_D	-47.704826	-1.1379129	8	3ae5	D	alpha bundles	NO_X_NAME
3AE6_A	14.359663	-48.95454	5	3ae6	A	a+b complex topology	NO_X_NAME
3AE6_A	14.359663	-48.95454	5	3ae6	A	a/b three-layered sandwiches	Rossmann-like
3AE6_A	14.359663	-48.95454	5	3ae6	A	alpha bundles	Spectrin repeat-like
3AE6_B	45.13631	-0.99802047	6	3ae6	B	a+b two layers	beta-Grasp
3AE6_B	45.13631	-0.99802047	6	3ae6	B	alpha arrays	alpha-helical ferredoxin-like
3AE6_C	-15.325218	28.672537	8	3ae6	C	alpha bundles	NO_X_NAME
3AE6_D	-47.631847	-0.8485501	8	3ae6	D	alpha bundles	NO_X_NAME
3AE7_A	14.232144	-47.92213	5	3ae7	A	a+b complex topology	NO_X_NAME
3AE7_A	14.232144	-47.92213	5	3ae7	A	a/b three-layered sandwiches	Rossmann-like
3AE7_A	14.232144	-47.92213	5	3ae7	A	alpha bundles	Spectrin repeat-like
3AE7_B	47.1343	-2.0046775	6	3ae7	B	a+b two layers	beta-Grasp
3AE7_B	47.1343	-2.0046775	6	3ae7	B	alpha arrays	alpha-helical ferredoxin-like
3AE7_C	-14.286142	27.821754	8	3ae7	C	alpha bundles	NO_X_NAME
3AE7_D	-47.258354	-1.3288026	8	3ae7	D	alpha bundles	NO_X_NAME
3AE8_A	14.178634	-47.161648	5	3ae8	A	a+b complex topology	NO_X_NAME
3AE8_A	14.178634	-47.161648	5	3ae8	A	a/b three-layered sandwiches	Rossmann-like
3AE8_A	14.178634	-47.161648	5	3ae8	A	alpha bundles	Spectrin repeat-like
3AE8_B	48.273617	-3.434142	6	3ae8	B	a+b two layers	beta-Grasp
3AE8_B	48.273617	-3.434142	6	3ae8	B	alpha arrays	alpha-helical ferredoxin-like
3AE8_C	-16.562891	27.822586	8	3ae8	C	alpha bundles	NO_X_NAME
3AE8_D	-44.38536	-3.2362616	8	3ae8	D	alpha bundles	NO_X_NAME
3AE9_A	13.70178	-46.78206	5	3ae9	A	a+b complex topology	NO_X_NAME
3AE9_A	13.70178	-46.78206	5	3ae9	A	a/b three-layered sandwiches	Rossmann-like
3AE9_A	13.70178	-46.78206	5	3ae9	A	alpha bundles	Spectrin repeat-like
3AE9_B	45.072285	-3.3416123	6	3ae9	B	a+b two layers	beta-Grasp
3AE9_B	45.072285	-3.3416123	6	3ae9	B	alpha arrays	alpha-helical ferredoxin-like
3AE9_C	-15.094193	27.03521	8	3ae9	C	alpha bundles	NO_X_NAME
3AE9_D	-47.35036	-3.6846309	8	3ae9	D	alpha bundles	NO_X_NAME
3AEA_A	13.38655	-48.651905	5	3aea	A	a+b complex topology	NO_X_NAME
3AEA_A	13.38655	-48.651905	5	3aea	A	a/b three-layered sandwiches	Rossmann-like
3AEA_A	13.38655	-48.651905	5	3aea	A	alpha bundles	Spectrin repeat-like
3AEA_B	46.555138	-2.5596073	6	3aea	B	a+b two layers	beta-Grasp
3AEA_B	46.555138	-2.5596073	6	3aea	B	alpha arrays	alpha-helical ferredoxin-like
3AEA_C	-16.719769	27.936287	8	3aea	C	alpha bundles	NO_X_NAME
3AEA_D	-47.629818	-1.3329114	8	3aea	D	alpha bundles	NO_X_NAME
3AEB_A	13.043649	-49.12489	5	3aeb	A	a+b complex topology	NO_X_NAME
3AEB_A	13.043649	-49.12489	5	3aeb	A	a/b three-layered sandwiches	Rossmann-like
3AEB_A	13.043649	-49.12489	5	3aeb	A	alpha bundles	Spectrin repeat-like
3AEB_B	45.366623	-3.0136106	6	3aeb	B	a+b two layers	beta-Grasp
3AEB_B	45.366623	-3.0136106	6	3aeb	B	alpha arrays	alpha-helical ferredoxin-like
3AEB_C	-14.523493	29.464777	8	3aeb	C	alpha bundles	NO_X_NAME
3AEB_D	-47.21219	-3.456709	8	3aeb	D	alpha bundles	NO_X_NAME
3AEC_A	14.1120205	-48.151848	5	3aec	A	a+b complex topology	NO_X_NAME
3AEC_A	14.1120205	-48.151848	5	3aec	A	a/b three-layered sandwiches	Rossmann-like
3AEC_A	14.1120205	-48.151848	5	3aec	A	alpha bundles	Spectrin repeat-like
3AEC_B	46.78363	-1.6810952	6	3aec	B	a+b two layers	beta-Grasp
3AEC_B	46.78363	-1.6810952	6	3aec	B	alpha arrays	alpha-helical ferredoxin-like
3AEC_C	-16.338514	28.63647	8	3aec	C	alpha bundles	NO_X_NAME
3AEC_D	-47.531185	0.12064435	8	3aec	D	alpha bundles	NO_X_NAME
3AED_A	15.2781315	-48.572083	5	3aed	A	a+b complex topology	NO_X_NAME
3AED_A	15.2781315	-48.572083	5	3aed	A	a/b three-layered sandwiches	Rossmann-like
3AED_A	15.2781315	-48.572083	5	3aed	A	alpha bundles	Spectrin repeat-like
3AED_B	47.639774	-3.3418314	6	3aed	B	a+b two layers	beta-Grasp
3AED_B	47.639774	-3.3418314	6	3aed	B	alpha arrays	alpha-helical ferredoxin-like
3AED_C	-14.709715	28.054873	8	3aed	C	alpha bundles	NO_X_NAME
3AED_D	-45.91174	-3.4502478	8	3aed	D	alpha bundles	NO_X_NAME
3AEE_A	13.309242	-47.811684	5	3aee	A	a+b complex topology	NO_X_NAME
3AEE_A	13.309242	-47.811684	5	3aee	A	a/b three-layered sandwiches	Rossmann-like
3AEE_A	13.309242	-47.811684	5	3aee	A	alpha bundles	Spectrin repeat-like
3AEE_B	47.233387	-2.5428903	6	3aee	B	a+b two layers	beta-Grasp
3AEE_B	47.233387	-2.5428903	6	3aee	B	alpha arrays	alpha-helical ferredoxin-like
3AEE_C	-15.103251	30.048925	8	3aee	C	alpha bundles	NO_X_NAME
3AEE_D	-47.12797	-2.948139	8	3aee	D	alpha bundles	NO_X_NAME
3AEF_A	12.164437	-49.012245	5	3aef	A	a+b complex topology	NO_X_NAME
3AEF_A	12.164437	-49.012245	5	3aef	A	a/b three-layered sandwiches	Rossmann-like
3AEF_A	12.164437	-49.012245	5	3aef	A	alpha bundles	Spectrin repeat-like
3AEF_B	45.909286	-1.564507	6	3aef	B	a+b two layers	beta-Grasp
3AEF_B	45.909286	-1.564507	6	3aef	B	alpha arrays	alpha-helical ferredoxin-like
3AEF_C	-15.604625	27.186014	8	3aef	C	alpha bundles	NO_X_NAME
3AEF_D	-47.69756	-3.3650832	8	3aef	D	alpha bundles	NO_X_NAME
3AEG_A	15.497873	-48.550575	5	3aeg	A	a+b complex topology	NO_X_NAME
3AEG_A	15.497873	-48.550575	5	3aeg	A	a/b three-layered sandwiches	Rossmann-like
3AEG_A	15.497873	-48.550575	5	3aeg	A	alpha bundles	Spectrin repeat-like
3AEG_B	46.173363	-2.162294	6	3aeg	B	a+b two layers	beta-Grasp
3AEG_B	46.173363	-2.162294	6	3aeg	B	alpha arrays	alpha-helical ferredoxin-like
3AEG_C	-14.693673	28.226053	8	3aeg	C	alpha bundles	NO_X_NAME
3AEG_D	-47.123604	-1.0421342	8	3aeg	D	alpha bundles	NO_X_NAME
3AQ6_A	-39.137226	7.977392	3	3aq6	A	alpha arrays	NO_X_NAME
3AQ6_B	-39.146957	7.969029	3	3aq6	B	alpha arrays	NO_X_NAME
3ARA_A	-36.87073	26.145832	0	3ara	A	beta barrels	beta-clip
3ARA_B	-36.81891	25.996347	0	3ara	B	beta barrels	beta-clip
3ARA_C	-36.839417	25.99239	0	3ara	C	beta barrels	beta-clip
3AWP_A	7.39093	-8.486082	1	3awp	A	alpha arrays	NO_X_NAME
3BHQ_A	-7.472231	-10.5804	8	3bhq	A	alpha bundles	NO_X_NAME
3BHQ_A	-7.472231	-10.5804	8	3bhq	A	alpha arrays	HTH
3BHQ_B	-7.497784	-10.561259	8	3bhq	B	alpha bundles	NO_X_NAME
3BHQ_B	-7.497784	-10.561259	8	3bhq	B	alpha arrays	HTH
3C2T_A	-38.026978	26.03088	0	3c2t	A	beta barrels	beta-clip
3C2T_B	-40.86227	27.848814	0	3c2t	B	beta barrels	beta-clip
3C3I_A	-34.512077	27.306555	0	3c3i	A	beta barrels	beta-clip
3C3I_B	-26.339329	27.92567	0	3c3i	B	beta barrels	beta-clip
3C3I_C	-26.609446	27.551952	0	3c3i	C	beta barrels	beta-clip
3C3I_D	-30.170433	29.090202	0	3c3i	D	beta barrels	beta-clip
3CA9_A	-31.9986	27.302242	0	3ca9	A	beta barrels	beta-clip
3CA9_B	-38.35635	26.075846	0	3ca9	B	beta barrels	beta-clip
3CIR_A	12.6476965	-11.128106	2	3cir	A	a+b complex topology	NO_X_NAME
3CIR_A	12.6476965	-11.128106	2	3cir	A	a/b three-layered sandwiches	Rossmann-like
3CIR_A	12.6476965	-11.128106	2	3cir	A	alpha bundles	Spectrin repeat-like
3CIR_B	23.371235	-1.9561881	1	3cir	B	a+b two layers	beta-Grasp
3CIR_B	23.371235	-1.9561881	1	3cir	B	alpha arrays	alpha-helical ferredoxin-like
3CIR_C	-25.985373	6.600238	8	3cir	C	alpha bundles	NO_X_NAME
3CIR_D	-45.03343	10.158464	8	3cir	D	alpha bundles	NO_X_NAME
3CIR_M	10.156586	-10.902435	2	3cir	M	a+b complex topology	NO_X_NAME
3CIR_M	10.156586	-10.902435	2	3cir	M	a/b three-layered sandwiches	Rossmann-like
3CIR_M	10.156586	-10.902435	2	3cir	M	alpha bundles	Spectrin repeat-like
3CIR_N	24.975101	-4.130951	1	3cir	N	a+b two layers	beta-Grasp
3CIR_N	24.975101	-4.130951	1	3cir	N	alpha arrays	alpha-helical ferredoxin-like
3CIR_O	-25.546785	5.05681	8	3cir	O	alpha bundles	NO_X_NAME
3CIR_P	-44.915184	10.416385	8	3cir	P	alpha bundles	NO_X_NAME
3CJ2_A	13.896637	13.629001	1	3cj2	A	a+b two layers	Alpha-beta plaits
3CJ2_A	13.896637	13.629001	1	3cj2	A	alpha bundles	NO_X_NAME
3CJ2_B	13.910183	13.626816	1	3cj2	B	a+b two layers	Alpha-beta plaits
3CJ2_B	13.910183	13.626816	1	3cj2	B	alpha bundles	NO_X_NAME
3DAN_A	0.40722093	-10.248069	1	3dan	A	alpha arrays	NO_X_NAME
3DKY_A	19.934608	-0.8423774	1	3dky	A	a+b two layers	Alpha-beta plaits
3DKY_A	19.934608	-0.8423774	1	3dky	A	alpha arrays	HTH
3DKY_B	19.819092	-0.97631836	1	3dky	B	a+b two layers	Alpha-beta plaits
3DKY_B	19.819092	-0.97631836	1	3dky	B	alpha arrays	HTH
3DKY_C	19.828543	-0.97098154	1	3dky	C	a+b two layers	Alpha-beta plaits
3DKY_C	19.828543	-0.97098154	1	3dky	C	alpha arrays	HTH
3DKY_D	-6.445688	-17.434334	7	3dky	D	a+b two layers	Alpha-beta plaits
3DKY_D	-6.445688	-17.434334	7	3dky	D	alpha arrays	HTH
3DKY_E	-5.816051	-16.236767	7	3dky	E	a+b two layers	Alpha-beta plaits
3DKY_E	-5.816051	-16.236767	7	3dky	E	alpha arrays	HTH
3DKY_F	-6.429975	-17.38838	7	3dky	F	a+b two layers	Alpha-beta plaits
3DKY_F	-6.429975	-17.38838	7	3dky	F	alpha arrays	HTH
3DSW_A	-7.381821	-8.72918	8	3dsw	A	alpha superhelices	Repetitive alpha hairpins
3DSW_B	-2.8019936	-11.464667	1	3dsw	B	alpha superhelices	Repetitive alpha hairpins
3DZ6_A	23.70859	-8.000972	1	3dz6	A	UNK	UNK
3DZ6_B	-58.95135	-7.8028574	3	3dz6	B	UNK	UNK
3E42_A	13.790272	0.051697135	2	3e42	A	a/b three-layered sandwiches	Restriction endonuclease-like
3E42_B	5.0306754	-8.907588	2	3e42	B	a/b three-layered sandwiches	Restriction endonuclease-like
3EA3_A	32.571087	-6.094036	1	3ea3	A	a/b barrels	TIM beta/alpha-barrel
3EA3_B	32.568794	-6.0882697	1	3ea3	B	a/b barrels	TIM beta/alpha-barrel
3ECY_A	-42.291363	22.752237	0	3ecy	A	beta barrels	beta-clip
3ECY_B	-42.295216	22.787893	0	3ecy	B	beta barrels	beta-clip
3EHW_A	-22.892952	24.226421	0	3ehw	A	beta barrels	beta-clip
3EHW_B	-21.872702	24.616653	0	3ehw	B	beta barrels	beta-clip
3EHW_C	-21.698639	24.752329	0	3ehw	C	beta barrels	beta-clip
3EHW_X	-21.756048	24.270124	0	3ehw	X	beta barrels	beta-clip
3EHW_Y	-21.512508	24.74655	0	3ehw	Y	beta barrels	beta-clip
3EHW_Z	-21.690413	24.75458	0	3ehw	Z	beta barrels	beta-clip
3EJO_A	17.2139	-1.3282031	2	3ejo	A	a+b three layers	NO_X_NAME
3EJO_B	17.285233	-1.3685337	2	3ejo	B	a+b three layers	NO_X_NAME
3EPX_A	13.569494	-10.392147	2	3epx	A	a/b three-layered sandwiches	NO_X_NAME
3EPX_B	13.620165	-10.342601	1	3epx	B	a/b three-layered sandwiches	NO_X_NAME
3EU1_A	-28.904173	-5.89758	8	3eu1	A	alpha arrays	NO_X_NAME
3EU1_B	-27.191185	-4.3902946	8	3eu1	B	alpha arrays	NO_X_NAME
3EU1_C	-29.489773	-5.7641964	8	3eu1	C	alpha arrays	NO_X_NAME
3EU1_D	-27.059074	-4.431512	8	3eu1	D	alpha arrays	NO_X_NAME
3F4F_A	-25.385527	25.359373	0	3f4f	A	beta barrels	beta-clip
3F4F_B	-25.476982	25.391962	0	3f4f	B	beta barrels	beta-clip
3F4F_C	-26.059067	25.637045	0	3f4f	C	beta barrels	beta-clip
3G50_A	-36.643303	-4.3278575	8	3g50	A	alpha bundles	Four-helical up-and-down bundle
3G50_B	-38.189896	-5.4805303	8	3g50	B	alpha bundles	Four-helical up-and-down bundle
3G50_C	-37.199795	-4.409736	8	3g50	C	alpha bundles	Four-helical up-and-down bundle
3G73_A	-55.423313	2.5227509	3	3g73	A	alpha arrays	HTH
3G73_B	-51.754093	7.30928	3	3g73	B	alpha arrays	HTH
3G9Y_A	-57.195087	-20.18568	8	3g9y	A	few secondary structure elements	Rubredoxin-like
3GF0_A	15.917229	-3.3405163	2	3gf0	A	beta barrels	beta-clip
3GKV_A	-29.59747	-5.747683	8	3gkv	A	alpha arrays	NO_X_NAME
3GKV_B	-26.4568	-4.687952	8	3gkv	B	alpha arrays	NO_X_NAME
3GP1_A	11.090303	-0.4567387	2	3gp1	A	beta barrels	MutM N-terminal domain-like
3GP1_A	11.090303	-0.4567387	2	3gp1	A	alpha arrays	HhH/H2TH
3GP1_A	11.090303	-0.4567387	2	3gp1	A	few secondary structure elements	Glucocorticoid receptor-like
3H6X_A	-27.781157	29.858019	0	3h6x	A	beta barrels	beta-clip
3H6X_B	-27.54542	29.888697	0	3h6x	B	beta barrels	beta-clip
3H6X_C	-28.216215	29.720064	0	3h6x	C	beta barrels	beta-clip
3H8O_A	10.812357	-3.7602718	2	3h8o	A	beta sandwiches	jelly-roll
3HHQ_A	-36.047638	23.992916	0	3hhq	A	beta barrels	beta-clip
3HHQ_B	-35.629585	30.873955	0	3hhq	B	beta barrels	beta-clip
3HHQ_C	-32.696224	31.136517	0	3hhq	C	beta barrels	beta-clip
3HHQ_D	-36.368168	22.414284	0	3hhq	D	beta barrels	beta-clip
3HHQ_E	-32.803318	30.816324	0	3hhq	E	beta barrels	beta-clip
3HHQ_F	-35.976498	26.81177	0	3hhq	F	beta barrels	beta-clip
3HHQ_G	-34.37511	30.29774	0	3hhq	G	beta barrels	beta-clip
3HHQ_H	-36.065983	26.688349	0	3hhq	H	beta barrels	beta-clip
3HHQ_I	-35.587193	24.874537	0	3hhq	I	beta barrels	beta-clip
3HHQ_J	-35.997795	27.221937	0	3hhq	J	beta barrels	beta-clip
3HHQ_K	-35.681973	25.099077	0	3hhq	K	beta barrels	beta-clip
3HHQ_L	-34.158375	31.464846	0	3hhq	L	beta barrels	beta-clip
3HHQ_M	-30.423079	30.618404	0	3hhq	M	beta barrels	beta-clip
3HHQ_N	-36.16661	22.225435	0	3hhq	N	beta barrels	beta-clip
3HHQ_O	-34.880188	30.493849	0	3hhq	O	beta barrels	beta-clip
3HHQ_P	-36.44608	22.887087	0	3hhq	P	beta barrels	beta-clip
3HHQ_Q	-35.93684	21.69145	0	3hhq	Q	beta barrels	beta-clip
3HHQ_R	-34.127033	31.03209	0	3hhq	R	beta barrels	beta-clip
3HHQ_S	-34.216316	30.577301	0	3hhq	S	beta barrels	beta-clip
3HHQ_T	-32.70475	30.763432	0	3hhq	T	beta barrels	beta-clip
3HHQ_U	-34.367874	30.176687	0	3hhq	U	beta barrels	beta-clip
3HHQ_V	-34.178616	30.14107	0	3hhq	V	beta barrels	beta-clip
3HHQ_W	-30.52169	30.62191	0	3hhq	W	beta barrels	beta-clip
3HHQ_X	-35.617702	27.715012	0	3hhq	X	beta barrels	beta-clip
3HPO_A	16.427748	7.185475	2	3hpo	A	alpha bundles	NO_X_NAME
3HPO_A	16.427748	7.185475	2	3hpo	A	alpha arrays	NO_X_NAME
3HPO_A	16.427748	7.185475	2	3hpo	A	a+b two layers	Alpha-beta plaits
3HPO_A	16.427748	7.185475	2	3hpo	A	mixed a+b and a/b	Ribonuclease H-like
3HS5_A	0.46467963	12.421947	2	3hs5	A	alpha complex topology	NO_X_NAME
3HS5_A	0.46467963	12.421947	2	3hs5	A	few secondary structure elements	EGF-like
3HS5_B	0.7632086	12.516333	2	3hs5	B	alpha complex topology	NO_X_NAME
3HS5_B	0.7632086	12.516333	2	3hs5	B	few secondary structure elements	EGF-like
3HZA_A	-14.108142	9.83971	7	3hza	A	beta barrels	beta-clip
3IT3_A	22.89143	-10.638199	1	3it3	A	a/b three-layered sandwiches	NO_X_NAME
3IT3_B	23.024166	-10.6796875	1	3it3	B	a/b three-layered sandwiches	NO_X_NAME
3KE6_A	16.490416	-0.7184697	2	3ke6	A	a+b two layers	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase-like
3KE6_A	16.490416	-0.7184697	2	3ke6	A	a+b four layers	Ntn/PP2C
3KE6_B	16.467594	-0.64897907	2	3ke6	B	a+b two layers	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase-like
3KE6_B	16.467594	-0.64897907	2	3ke6	B	a+b four layers	Ntn/PP2C
3KM3_A	-14.839888	9.160209	7	3km3	A	beta barrels	beta-clip
3KM3_B	-33.318714	23.877352	7	3km3	B	beta barrels	beta-clip
3KXT_A	-58.22185	-6.6688967	3	3kxt	A	beta barrels	SH3
3L34_A	-35.265	-3.6530688	8	3l34	A	alpha bundles	STAT-like
3L34_B	-34.74594	-5.457543	8	3l34	B	alpha bundles	STAT-like
3L34_C	-34.89754	-5.055556	8	3l34	C	alpha bundles	STAT-like
3L34_D	-36.66473	-8.049128	8	3l34	D	alpha bundles	STAT-like
3L34_E	-34.853252	-5.2427864	8	3l34	E	alpha bundles	STAT-like
3L34_F	-35.367718	-3.7040038	8	3l34	F	alpha bundles	STAT-like
3L34_G	-35.33039	-3.776405	8	3l34	G	alpha bundles	STAT-like
3L34_H	-36.665302	-8.051714	8	3l34	H	alpha bundles	STAT-like
3LOJ_A	-25.619596	24.440388	7	3loj	A	beta barrels	beta-clip
3LQW_A	-30.981215	28.387331	0	3lqw	A	beta barrels	beta-clip
3MEP_A	-8.80769	-26.70498	7	3mep	A	beta sandwiches	jelly-roll
3MEP_B	-8.815467	-26.70075	7	3mep	B	beta sandwiches	jelly-roll
3MEP_C	-8.888947	-26.62979	7	3mep	C	beta sandwiches	jelly-roll
3MPY_A	-48.783348	6.3412795	3	3mpy	A	a+b two layers	Alpha-beta plaits
3N64_A	19.421679	11.571146	2	3n64	A	a+b complex topology	NO_X_NAME
3N64_B	19.417795	11.592398	2	3n64	B	a+b complex topology	NO_X_NAME
3NRE_A	0.22820516	1.4227641	2	3nre	A	beta sandwiches	Glycosyl hydrolase domain-like
3NRE_B	0.23852338	1.4236127	2	3nre	B	beta sandwiches	Glycosyl hydrolase domain-like
3NRE_C	0.29071945	1.4594724	2	3nre	C	beta sandwiches	Glycosyl hydrolase domain-like
3NRE_D	0.21000843	1.4223796	2	3nre	D	beta sandwiches	Glycosyl hydrolase domain-like
3O0V_A	24.217485	20.058664	2	3o0v	A	beta sandwiches	jelly-roll
3OBU_A	-20.613756	17.022995	0	3obu	A	a+b two layers	UBC-like
3OBU_B	-51.188053	-17.466333	8	3obu	B	UNK	UNK
3OEC_A	17.07634	-11.616332	1	3oec	A	a/b three-layered sandwiches	Rossmann-like
3OEC_B	17.387781	-11.693741	2	3oec	B	a/b three-layered sandwiches	Rossmann-like
3OEC_C	16.869396	-12.803451	2	3oec	C	a/b three-layered sandwiches	Rossmann-like
3OEC_D	16.83981	-12.550966	2	3oec	D	a/b three-layered sandwiches	Rossmann-like
3P4P_A	22.534555	26.638567	2	3p4p	A	a+b complex topology	NO_X_NAME
3P4P_A	22.534555	26.638567	2	3p4p	A	a/b three-layered sandwiches	Rossmann-like
3P4P_A	22.534555	26.638567	2	3p4p	A	alpha bundles	Spectrin repeat-like
3P4P_B	23.859936	-2.9528646	1	3p4p	B	a+b two layers	beta-Grasp
3P4P_B	23.859936	-2.9528646	1	3p4p	B	alpha arrays	alpha-helical ferredoxin-like
3P4P_C	-25.37133	6.5596256	8	3p4p	C	alpha bundles	NO_X_NAME
3P4P_D	-45.449245	8.537568	8	3p4p	D	alpha bundles	NO_X_NAME
3P4P_M	21.609701	26.975685	2	3p4p	M	a+b complex topology	NO_X_NAME
3P4P_M	21.609701	26.975685	2	3p4p	M	a/b three-layered sandwiches	Rossmann-like
3P4P_M	21.609701	26.975685	2	3p4p	M	alpha bundles	Spectrin repeat-like
3P4P_N	23.64451	-3.8249469	1	3p4p	N	a+b two layers	beta-Grasp
3P4P_N	23.64451	-3.8249469	1	3p4p	N	alpha arrays	alpha-helical ferredoxin-like
3P4P_O	-26.352627	5.5150485	8	3p4p	O	alpha bundles	NO_X_NAME
3P4P_P	-44.340794	8.109461	8	3p4p	P	alpha bundles	NO_X_NAME
3P4Q_A	22.304544	26.919212	2	3p4q	A	a+b complex topology	NO_X_NAME
3P4Q_A	22.304544	26.919212	2	3p4q	A	a/b three-layered sandwiches	Rossmann-like
3P4Q_A	22.304544	26.919212	2	3p4q	A	alpha bundles	Spectrin repeat-like
3P4Q_B	23.834799	-2.6001546	1	3p4q	B	a+b two layers	beta-Grasp
3P4Q_B	23.834799	-2.6001546	1	3p4q	B	alpha arrays	alpha-helical ferredoxin-like
3P4Q_C	-26.669397	7.076432	8	3p4q	C	alpha bundles	NO_X_NAME
3P4Q_D	-46.585186	9.032331	8	3p4q	D	alpha bundles	NO_X_NAME
3P4Q_M	20.721403	27.014988	2	3p4q	M	a+b complex topology	NO_X_NAME
3P4Q_M	20.721403	27.014988	2	3p4q	M	a/b three-layered sandwiches	Rossmann-like
3P4Q_M	20.721403	27.014988	2	3p4q	M	alpha bundles	Spectrin repeat-like
3P4Q_N	24.632502	-0.91825765	1	3p4q	N	a+b two layers	beta-Grasp
3P4Q_N	24.632502	-0.91825765	1	3p4q	N	alpha arrays	alpha-helical ferredoxin-like
3P4Q_O	-26.453386	5.555567	8	3p4q	O	alpha bundles	NO_X_NAME
3P4Q_P	-44.281578	8.153968	8	3p4q	P	alpha bundles	NO_X_NAME
3P4R_A	23.050209	26.655838	2	3p4r	A	a+b complex topology	NO_X_NAME
3P4R_A	23.050209	26.655838	2	3p4r	A	a/b three-layered sandwiches	Rossmann-like
3P4R_A	23.050209	26.655838	2	3p4r	A	alpha bundles	Spectrin repeat-like
3P4R_B	25.480154	-1.7578732	1	3p4r	B	a+b two layers	beta-Grasp
